Name,State,Date,Latitude,Longitude
Camden,Alabama,08/01/1903,32.0042185,-87.2979960553098
Camphill,Alabama,11/01/1902,nf,nf
Capps,Alabama,06/01/1904,31.4971141,-85.3118787
Carrollton,Alabama,12/01/1904,33.2619225,-88.0951702269639
Cedarbluff,Alabama,09/01/1904,nf,nf
Center,Alabama,02/02/1903,34.264543,-87.587802
Centerville,Alabama,08/01/1903,34.2762094,-86.9294497
Chandler Springs,Alabama,10/01/1904,33.3306673,-85.9983012
Charlton,Alabama,11/15/1904,31.248248,-85.4203099
Chewacla,Alabama,04/02/1900,32.6201348,-85.337167
Childersburg,Alabama,05/02/1904,33.341297,-86.343621331079
Choccolocco,Alabama,03/02/1903,33.6592714,-85.7035728
Clanton,Alabama,11/02/1903,32.8387371,-86.6294262
Clayton,Alabama,11/01/1902,31.8832085,-85.4539202282125
Clintonville,Alabama,08/01/1904,31.4071125,-85.8941078
Clio,Alabama,12/01/1903,31.7087753,-85.6104972
Clopton,Alabama,10/01/1904,31.6085002,-85.4299374
Coffee Springs,Alabama,12/15/1904,31.1646193,-85.9093821
Coldwater,Alabama,05/16/1904,33.7823259,-85.4580118
Collinsville,Alabama,12/01/1903,34.269124,-85.8607363953967
Columbia,Alabama,09/01/1903,31.2926762,-85.1115965
Columbiana,Alabama,10/15/1904,33.1781718,-86.6072054
Cottonwood,Alabama,10/01/1904,31.0487933,-85.3049326
Crossville,Alabama,06/01/1904,34.2875925,-85.99414
Cuba,Alabama,06/01/1904,32.4281952,-88.3764211
Cullman,Alabama,02/02/1903,34.1335332,-86.8779268
Cusseta,Alabama,10/01/1903,32.7848521,-85.3057779
Dadeville,Alabama,11/01/1902,32.837809,-85.77077616637
Deatsville,Alabama,09/15/1903,32.583454,-86.3896831835538
Delta,Alabama,05/02/1904,33.4401108,-85.690515
Detroit,Alabama,08/01/1904,34.0281608,-88.1700368
Dothan,Alabama,07/01/1902,31.158522,-85.426966199239
Douglas,Alabama,11/01/1904,34.1737065,-86.3235926
Duke,Alabama,07/01/1902,33.8506552,-85.9024683
East Tallassee,Alabama,11/01/1902,32.5359683,-85.8932923
Eastlake,Alabama,01/02/1901,34.799262,-87.5583109
Eclectic,Alabama,11/01/1902,32.635412,-86.0251728886364
Edwardsville,Alabama,12/15/1903,33.7073272,-85.5091235
Elba,Alabama,06/15/1904,31.4123395,-86.0762850286197
Elkmont,Alabama,07/01/1902,34.9288515,-86.9761105707287
Elkwood,Alabama,06/01/1904,34.977586,-86.7236099
Enterprise,Alabama,07/15/1903,31.283268,-85.8149806268041
Ethelsville,Alabama,06/01/1904,33.4156743,-88.2166992
Eufaula,Alabama,07/01/1902,31.8912717,-85.1454876
Eva,Alabama,12/01/1904,34.329923,-86.7667518656566
Falkville,Alabama,06/01/1904,34.3684295,-86.908616
Finsley,Alabama,11/15/1901,nf,nf
Fivepoints,Alabama,10/15/1904,nf,nf
Florence,Alabama,07/01/1902,34.79981,-87.677251
Fort Mitchell,Alabama,04/01/1904,32.341536,-85.0215983
Fort Payne,Alabama,11/16/1903,34.464247,-85.6854715863579
Francis,Alabama,02/02/1903,33.7748214,-86.0335823
Fruithurst,Alabama,10/15/1903,33.7309382,-85.4338442
Gabbett,Alabama,03/02/1903,nf,nf
Gadsden,Alabama,06/04/1900,34.0142639,-86.0066387
Gaylesville,Alabama,12/15/1904,34.268426,-85.5569057
Geneva,Alabama,12/01/1904,31.0862933,-85.803014
Girard,Alabama,09/01/1902,32.4565322,-85.0043764
Goldville,Alabama,11/15/1904,33.0837311,-85.7838494
Goodwater,Alabama,10/01/1903,33.0604215,-86.051688593596
Gordon,Alabama,08/01/1904,31.1412918,-85.0965965
Goshen,Alabama,09/01/1903,31.7229352,-86.1182882
Grandbay,Alabama,10/01/1903,nf,nf
Gurley,Alabama,11/02/1903,34.6997865,-86.3790093639556
Hanceville,Alabama,11/16/1903,34.060712,-86.7638714893919
Hartford,Alabama,01/01/1904,31.1023998,-85.6968778
Hartsells,Alabama,12/01/1904,nf,nf
Headland,Alabama,07/01/1902,31.351284,-85.3421559
Hebron,Alabama,03/02/1903,33.1673398,-87.0672163
Heflin,Alabama,02/02/1903,33.6489948,-85.5874584
Hightower,Alabama,11/01/1904,33.531777,-85.3955076
Hokesbluff,Alabama,12/01/1903,nf,nf
Hope Hull,Alabama,04/01/1904,32.2698632,-86.3571916
Horsecreek,Alabama,09/01/1903,nf,nf
Huntsville,Alabama,04/01/1902,34.676649,-86.4812115114272
Jacksons Gap,Alabama,10/01/1904,32.8862364,-85.8116265
Jacksonville,Alabama,01/15/1901,33.8137163,-85.7613476
Jamestown,Alabama,06/01/1904,34.3978666,-85.5774627
Jamestown,Alabama,07/15/1904,34.3978666,-85.5774627
Jasper,Alabama,12/01/1904,33.8312185,-87.2775053
Jemison,Alabama,11/02/1903,32.9598451,-86.7466522
Joppa,Alabama,06/01/1904,34.2978726,-86.5561022
Keener,Alabama,02/02/1903,34.1562063,-85.9510823
Kelly,Alabama,12/15/1904,31.3237829,-85.6552132
Kennedy,Alabama,06/01/1904,33.5870574,-87.9844675
Lafayette,Alabama,09/01/1903,32.8998486,-85.4010592
Lapine,Alabama,10/01/1904,31.9657055,-86.2844093
Leeds,Alabama,11/15/1901,33.5481597,-86.5444288
Leesburg,Alabama,02/02/1903,34.1798177,-85.7613555
Lincoln,Alabama,07/01/1902,33.6577115,-86.1071209165634
Lineville,Alabama,03/02/1903,33.3106696,-85.7544051
Loachapoka,Alabama,07/01/1902,32.605327,-85.5952388098405
Louisville,Alabama,12/01/1903,31.7834963,-85.5557751
Luverne,Alabama,09/01/1903,31.7165455,-86.2638492
Madison Station,Alabama,06/01/1904,34.7736807,-86.5675095
Maplesville,Alabama,12/01/1903,32.7884608,-86.8716549
Marion,Alabama,07/15/1904,34.1128132,-87.8544031
Mc Calla,Alabama,11/15/1901,nf,nf
Mc Fall,Alabama,09/15/1903,nf,nf
Melborne,Alabama,12/01/1904,33.572893,-88.2028102
Midland City,Alabama,09/01/1903,31.3190612,-85.4938239
Millerville,Alabama,11/01/1904,33.1915052,-85.9257985
Millport,Alabama,08/01/1904,33.5634478,-88.0814159
Milltown,Alabama,11/15/1904,33.0545664,-85.4846738
Mobile,Alabama,06/01/1901,30.6943566,-88.0430541
Montevallo,Alabama,02/02/1903,33.1006746,-86.8641558
Montgomery,Alabama,10/01/1902,32.3669656,-86.3006485
Morganspring,Alabama,07/15/1904,nf,nf
Morris,Alabama,11/15/1901,33.744043,-86.8090241377801
Mountainboro,Alabama,02/02/1903,34.1470397,-86.1305312
Muscadine,Alabama,05/02/1904,33.7345495,-85.3860654
New Decatur,Alabama,08/01/1904,34.61881,-87.0515068373485
Newmarket,Alabama,11/02/1903,48.7702693,-122.4435333
Newton,Alabama,12/15/1903,31.3351716,-85.6052133
Newville,Alabama,05/02/1904,31.4218379,-85.337712
Notasulga,Alabama,07/01/1902,32.5566305,-85.6694996660985
Oakbowery,Alabama,10/15/1904,nf,nf
Oneonto,Alabama,08/01/1904,nf,nf
Opelika,Alabama,12/07/1896,32.728672,-85.3922532293581
Orrville,Alabama,02/02/1903,32.3062505,-87.2455492
Oxford,Alabama,03/15/1900,33.6149211,-85.8339391
Ozark,Alabama,09/01/1903,31.4455625,-85.6379802180893
Palos,Alabama,11/15/1901,33.6456617,-87.0449974
Patsburg,Alabama,01/01/1904,31.7865436,-86.2282936
Petrey,Alabama,09/15/1904,31.8487645,-86.2077382
Phoenix,Alabama,09/01/1903,33.622276,-86.2348419
Piedmont,Alabama,07/01/1902,33.9245454,-85.6113501
Pink,Alabama,06/01/1904,33.330322,-86.6255829
Pinson,Alabama,11/15/1901,33.6889908,-86.6833229
Plantersville,Alabama,10/01/1904,33.3698324,-86.2358082
Portersville,Alabama,10/15/1904,34.3212028,-85.8208023
Pratt City,Alabama,11/15/1901,33.5401055,-86.8688808
Randolph,Alabama,12/01/1904,33.2651763,-85.4693961
Reform,Alabama,12/01/1904,33.378451,-88.0153008
Roanoke,Alabama,03/02/1903,33.147507,-85.3690840508854
Rockford,Alabama,11/01/1904,32.8895681,-86.2196936
Round Mountain,Alabama,12/01/1903,33.9826,-85.7857998
Roxana,Alabama,02/15/1904,32.6870758,-85.6691212
Rutledge,Alabama,04/01/1904,31.7304339,-86.3096846
Salem,Alabama,07/15/1903,32.5968028,-85.2385527
Scottsboro,Alabama,09/15/1903,34.6382905,-86.0484754143825
Selma,Alabama,11/02/1903,32.4073589,-87.0211007
Shorter,Alabama,10/01/1903,32.395676,-85.9696809534137
Shorterville,Alabama,10/15/1904,31.570169,-85.1013186
Siluria,Alabama,10/01/1904,33.2292817,-86.8249885
Smiths Station,Alabama,09/01/1903,32.5401394,-85.0985474
Spring Garden,Alabama,01/01/1904,33.6134367,-86.7563793
Springville,Alabama,11/16/1903,33.76203,-86.5039396397548
Steels Depot,Alabama,11/02/1903,nf,nf
Stevenson,Alabama,09/01/1904,34.8686934,-85.83942
Stroud,Alabama,10/01/1903,33.0548446,-85.3307802
Sulligent,Alabama,06/01/1904,33.889823,-88.1307803767236
Sylacauga,Alabama,10/15/1903,33.2258645,-86.196656072209
Talladega,Alabama,07/01/1902,33.4315105,-86.0973105869742
Tallassee,Alabama,11/01/1902,32.5359683,-85.8932923
Taylor,Alabama,08/01/1904,31.164899,-85.468267
Tennille,Alabama,03/01/1904,31.6232201,-85.7685533
Troy,Alabama,10/01/1902,31.8087678,-85.969951
Trussville,Alabama,11/15/1901,33.6196266,-86.6084342
Tuscaloosa,Alabama,09/15/1904,33.2668398,-87.4862182
Tuscumbia,Alabama,04/01/1902,34.7312005,-87.70253
Tuskegee,Alabama,08/01/1902,32.4518245,-85.6828728303323
Tyler,Alabama,10/15/1903,32.3393048,-86.8797072
Valegrande,Alabama,11/02/1903,nf,nf
Valleyhead,Alabama,08/15/1904,nf,nf
Verbena,Alabama,12/01/1903,32.7498505,-86.5113668
Vernon,Alabama,09/01/1903,33.7570541,-88.1089185
Veto,Alabama,08/01/1904,34.9945482,-86.9890162
Vincent,Alabama,09/15/1904,33.3865765,-86.412645117287
Vinemont,Alabama,02/02/1903,34.2417649,-86.8661139
Walter,Alabama,06/01/1904,34.1187087,-86.6769395
Warrior,Alabama,11/15/1901,33.8142682,-86.8094394
Waverly,Alabama,09/15/1903,32.732876,-85.5764731202445
Wetumpka,Alabama,11/01/1902,32.5225945,-86.2026375250559
Wilsonville,Alabama,11/16/1903,33.234281,-86.4835916
